,Anfu_Zhou,Hongman_Wang,Xiangling_Fu,Yang_Liu_0024,Pengfei_Wang_0009,Si-Ya_Xu,Wenjing_Li_0001,Chen_Liu_0011,Xiaomin_Zhu_0002,Yawen_Wang,Pei_Zhang_0003,Jianfeng_Guan,Qi_Qi_0001,Qiwei_Shen,Chuan_Shi,Yongping_Xiong,Haihong_E,Fanqin_Zhou,Shuzhuang_Zhang,Hongliang_Liang,Linmei_Hu,Yanhua_Yu,Yan_Shi_0002,Haifeng_Sun,Yuhong_Li,Dong_Zhao_0001,Tiemeng_Li,Feng_Qi_0004,Rongfeng_Li,Jincui_Yang,Ao_Xiong,Li_Wang_0039,Bin_Wu_0001,Zhili_Wang,Ding_Xiao,Yingxia_Shao,Rongheng_Lin,Kun_Niu,Xirong_Que,Dahai_Jin,Guangwei_Zhang,Yuan_Dong,Shangguang_Wang,Xiangang_Qin,Xin_Li_0041,Bo_Hu_0003,Wenhua_Shao,Junping_Du,Meilian_Lu,Wenbin_Yao,Zhaowen_Lin,Liutong_Xu,Jinglin_Li,Shao-Yong_Guo,Yidong_Cui,Yanlei_Shang,Xuejing_Kang,Sujie_Shao,Anlong_Ming,Bai_Wang_0001,Hui_Gao_0001,Fangchun_Yang,Dongliang_Xie,Xiangwu_Meng,Jingling_Zhao,Pengrui_Duan,Wendong_Wang,Shao-Zhang_Niu,Yan_Sun_0004,Yuyu_Yuan,Wenan_Zhou,Xiang_Cheng_0003,Songwei_Pei,Xiaoyuan_Fu,Jianxin_Liao,Tong_Xu_0002,Fang_Zhao_0003,Chong_Gao,Hai_Huang_0001,Xiaofeng_Du,Kun_Xie_0003,Yunzhan_Gong,Yang_Zhang_0015,Changqiao_Xu,Qiang_Fu_0004,Wenming_Guo,Haoyu_Wang_0001,Hongwei_Jia,Meina_Song,Lei_Feng_0001,Yuchao_Zhang,Zhengqiu_Yang,Xiangyang_Gong,Hua_Zou,Danfeng_Yan,Xiuqin_Lin,Quan_Yuan_0004,MeiYu_Liang,Jingyu_Wang_0001,Xingquan_Zuo,Lanlan_Rui,Lejian_Zhang,Zhongbao_Zhang,Xiaoru_Wang,Zhonghong_Ou,Wen-Jun_Hou,Lirong_Qiu,Qibo_Sun,Hongbo_Wang_0001,Ying_Wang_0002,Mengshi_Qi,Xuesong_Qiu_0001,Hong_Luo_0001,Xianlin_Zhang,Huiyuan_Fu,Feifei_Kou,Budan_Wu,Jinpeng_Chen,Jiapeng_Xiu,Kai_Shuang,Yonghao_Gu,Xiaolong_Zheng_0002,Shujie_Yang,Xiao-hong_Huang,Zhipeng_Gao,Yuanyuan_Zuo
Zhaowen_Lin,0.9897772,0.9836534,0.9843426,0.97283715,0.971699,0.9851929,0.9895686,0.9888223,0.98923826,0.9870297,0.9900271,0.9886898,0.9673613,0.9531842,0.93430877,0.9900639,0.98482573,0.98508066,0.9860816,0.0,0.9754943,0.96815884,0.98353624,0.9830066,0.9650798,0.9715116,0.9681628,0.96657664,0.9244883,0.98384035,0.9855186,0.9860596,0.98640156,0.98844427,0.97910964,0.98452425,0.99172497,0.9838892,0.9927282,0.98398674,0.92228097,0.97278917,0.9904138,0.9718694,0.98399436,0.9842745,0.9805504,0.98535305,0.9844685,0.0,1.0,0.0,0.91094995,0.9902457,0.94699776,0.9882064,0.9771775,0.98103833,0.9776362,0.9874185,0.98116314,0.94291806,0.9906368,0.9244658,0.99215275,0.9881108,0.99136525,0.9705391,0.99216557,0.8998437,0.989823,0.9834716,0.9730592,0.97978395,0.991356,0.98393404,0.9850419,0.94169956,0.9838859,0.9699395,0.98599124,0.9793424,0.99182814,0.9894636,0.9596044,0.9851564,0.9772109,0.9492719,0.9896922,0.9850558,0.0,0.98844856,0.9939018,0.0,0.7651403,0.9809058,0.986431,0.9791946,0.9917555,0.98112404,0.98936856,0.9806371,0.9821161,0.96776664,0.9902648,0.98231137,0.9772455,0.98870385,0.98820233,0.98692024,0.9729669,0.9907329,0.9918289,0.8483498,0.98129845,0.9770418,0.98848706,0.9446158,0.98542947,0.90699035,0.98198104,0.98811054,0.9891722,0.95123947,0.99000466,0.963868
Liutong_Xu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jinglin_Li,0.9141651,0.91912353,0.9214551,0.90312046,0.9147804,0.91598547,0.91558295,0.91804427,0.9237737,0.9283382,0.9186889,0.9110236,0.9019709,0.91081613,0.88263905,0.9141247,0.92614317,0.91591287,0.91431856,0.0,0.90862656,0.9351013,0.9086057,0.9339986,0.8945781,0.9228963,0.898865,0.89974856,0.88652444,0.9170723,0.92002404,0.91462165,0.91903484,0.9243806,0.9246701,0.92624855,0.921162,0.92481065,0.90830576,0.91820574,0.905025,0.9173902,0.91516066,0.894969,0.9073451,0.9161603,0.9208709,0.9279052,0.9068516,0.0,0.91094995,0.0,1.0000001,0.9193202,0.911166,0.919276,0.93661845,0.9058119,0.9259349,0.91858757,0.92149335,0.8956803,0.9225099,0.8982887,0.92036366,0.91355145,0.92314315,0.91622055,0.9216256,0.8556075,0.9147053,0.92392397,0.9174831,0.91496325,0.92398906,0.9326986,0.92556,0.8878199,0.92621285,0.9065527,0.91060233,0.9236121,0.91427,0.9118617,0.91235507,0.92835873,0.88690543,0.9103409,0.92355466,0.91207325,0.0,0.9202666,0.9154959,0.0,0.68112636,0.92838895,0.9171865,0.90205014,0.9212903,0.9290482,0.9239229,0.91125864,0.91955763,0.92832184,0.91437376,0.91951954,0.9065473,0.91465604,0.9148015,0.92174405,0.90768206,0.92180926,0.92359227,0.7804164,0.9116552,0.9029043,0.91377336,0.8958827,0.9199164,0.8039777,0.91070503,0.9149996,0.9266192,0.90840137,0.9237182,0.9215951
Shao-Yong_Guo,0.9918815,0.98725295,0.9862907,0.98075616,0.97235054,0.9965155,0.9975892,0.9896393,0.99528444,0.9876615,0.9940891,0.9947426,0.968241,0.95597714,0.93556106,0.99491024,0.9894159,0.99608606,0.9912504,0.0,0.9738518,0.9729174,0.9909508,0.984872,0.9694278,0.9694224,0.9634565,0.967637,0.92870855,0.9870676,0.9962537,0.9952776,0.9887399,0.9929,0.9830242,0.9893117,0.99343896,0.98708594,0.9948963,0.9827068,0.92463094,0.9769793,0.99521625,0.9696082,0.9909135,0.99368924,0.982368,0.9878646,0.9896045,0.0,0.9902457,0.0,0.9193202,0.9999998,0.95597976,0.9947431,0.98137826,0.9935191,0.9787394,0.9905057,0.9902674,0.94095504,0.99635446,0.9302565,0.99161017,0.9912262,0.99534035,0.97150123,0.9926424,0.88958573,0.9943723,0.9887196,0.97763705,0.98949903,0.9958705,0.9901278,0.98999166,0.9496108,0.99146545,0.96977365,0.99142313,0.9794531,0.9881404,0.99509954,0.9535391,0.9892381,0.97416437,0.9564431,0.99307275,0.99576044,0.0,0.99050385,0.9965602,0.0,0.7649851,0.9822321,0.9941884,0.9762914,0.9953493,0.9881022,0.9987742,0.98215586,0.9886123,0.96835923,0.9940411,0.97980213,0.9763121,0.9920713,0.99232185,0.99634147,0.97235584,0.99902105,0.9947059,0.84217423,0.9800974,0.97756803,0.9880455,0.9503753,0.9894717,0.897873,0.987144,0.99383783,0.9945179,0.9562248,0.9958026,0.9656898
Yidong_Cui,0.951779,0.94772905,0.95963335,0.9431468,0.9529485,0.95346713,0.9546894,0.9603976,0.9634058,0.95833147,0.95928186,0.9533791,0.9380053,0.9304403,0.90586686,0.9550414,0.96287477,0.9510863,0.95787877,0.0,0.9539517,0.966572,0.94241405,0.9495666,0.91470075,0.948436,0.9388754,0.9343178,0.91031945,0.96050125,0.9582388,0.95677376,0.9595128,0.95806235,0.95163196,0.9605295,0.96106887,0.96254945,0.9507309,0.95342606,0.9076638,0.94973445,0.95433843,0.93276846,0.9487138,0.9504456,0.94633126,0.9633149,0.9585633,0.0,0.94699776,0.0,0.911166,0.95597976,0.99999994,0.9563823,0.96239305,0.947968,0.9542506,0.95975864,0.95538914,0.9020901,0.95401454,0.9310137,0.96130204,0.9462752,0.9601971,0.95529747,0.95959735,0.86316943,0.9573108,0.96447814,0.9397489,0.94326615,0.9618424,0.9636042,0.95362675,0.9215392,0.9631412,0.9436114,0.9426993,0.9566976,0.95064926,0.9538563,0.9296223,0.9639983,0.9381739,0.9306968,0.9633539,0.95019144,0.0,0.9616444,0.9551891,0.0,0.7212206,0.9669587,0.9488455,0.95256734,0.9590596,0.95815825,0.9592148,0.93810797,0.9538371,0.94379014,0.95306253,0.9535341,0.95458794,0.9563382,0.95375025,0.9574516,0.9448827,0.95803714,0.96077204,0.8121513,0.9509584,0.95299613,0.94977874,0.9242228,0.9585139,0.8517496,0.95709133,0.95133567,0.9594899,0.938723,0.9640995,0.95838684
Yanlei_Shang,0.9943471,0.9876368,0.9897051,0.97909075,0.9778608,0.99150264,0.9943142,0.99081546,0.9949777,0.99141765,0.9923457,0.9937461,0.9718516,0.96166706,0.94029343,0.99230504,0.9921923,0.99302375,0.992481,0.0,0.97830665,0.97967386,0.99039054,0.9850614,0.9627716,0.97527754,0.9699287,0.96666116,0.9346026,0.98692185,0.9924795,0.99466395,0.98959863,0.99385923,0.9857896,0.9909877,0.99451125,0.9906695,0.99322987,0.9856639,0.9316511,0.9822239,0.9959184,0.97455454,0.9886471,0.9929489,0.9848486,0.99056137,0.99116856,0.0,0.9882064,0.0,0.919276,0.9947431,0.9563823,1.0,0.9837764,0.98824936,0.9837507,0.99036765,0.98961234,0.9444022,0.995191,0.92814964,0.9939177,0.9912944,0.99584544,0.97221315,0.99381316,0.88817054,0.99306834,0.98931,0.9797385,0.986059,0.9961884,0.99152184,0.99181426,0.9540646,0.99321234,0.9741807,0.9844279,0.9832478,0.9880245,0.99532586,0.9600753,0.99080765,0.97688675,0.9539535,0.994943,0.99208117,0.0,0.99173385,0.99495405,0.0,0.7578423,0.9859055,0.9920767,0.9807082,0.99569035,0.9882678,0.99533373,0.9801302,0.9889739,0.9716265,0.9951123,0.9826437,0.9789999,0.99414647,0.9950804,0.9949636,0.976287,0.9960834,0.9948468,0.8436447,0.98419,0.9809203,0.9880625,0.95161355,0.9909058,0.90161574,0.9861642,0.99322,0.99444675,0.95803356,0.9954915,0.9672853
Xuejing_Kang,0.9821815,0.98122764,0.9868318,0.9603628,0.9804662,0.97875935,0.9806199,0.9841409,0.9828085,0.99014866,0.9813177,0.9764832,0.97495925,0.9572092,0.93824905,0.9788939,0.98964864,0.9779672,0.97962046,0.0,0.980205,0.9889151,0.9706905,0.98375136,0.94787294,0.985849,0.9711052,0.9605162,0.94926524,0.9878714,0.97997236,0.9821645,0.9878783,0.9906501,0.9882511,0.99133503,0.9872569,0.9887011,0.97598046,0.9852157,0.92372155,0.9709763,0.98342323,0.96458244,0.97614014,0.9758699,0.9825396,0.9935866,0.98231447,0.0,0.9771775,0.0,0.93661845,0.98137826,0.96239305,0.9837764,1.0,0.97304213,0.99390936,0.98594975,0.9811057,0.954967,0.9850876,0.93529344,0.983706,0.978386,0.9883535,0.9795859,0.9873605,0.89873874,0.9826373,0.9886949,0.97637,0.9771234,0.98799074,0.99050444,0.9880781,0.95206976,0.9885118,0.9786526,0.96628416,0.9859075,0.9780923,0.9785917,0.9758858,0.990111,0.96337306,0.9480916,0.98884755,0.97710145,0.0,0.9852203,0.9801344,0.0,0.7475401,0.9843644,0.9824096,0.9825188,0.9874087,0.9849858,0.98465943,0.9633508,0.9833864,0.97810316,0.98175585,0.9840574,0.98113465,0.98405075,0.9789127,0.98167527,0.9845743,0.9845294,0.9880874,0.85722995,0.9865686,0.97949755,0.97999066,0.94045705,0.9844972,0.8967243,0.98294884,0.98057836,0.98872274,0.965335,0.98986447,0.97741175
Sujie_Shao,0.9824597,0.9788345,0.97202045,0.979635,0.95420617,0.99165416,0.9907695,0.9824457,0.98868406,0.9757722,0.9851647,0.98699987,0.9491324,0.94349325,0.91287416,0.9885067,0.9767562,0.99203014,0.9813727,0.0,0.9571557,0.96348286,0.9832058,0.9769267,0.9542548,0.9561262,0.9556137,0.95541525,0.9240157,0.97851586,0.9892827,0.98729503,0.9755747,0.98247015,0.9675423,0.9772748,0.98455703,0.9767448,0.9855523,0.9710165,0.9061404,0.9674636,0.98508143,0.9537492,0.9863993,0.9892876,0.97061634,0.97621185,0.9828036,0.0,0.98103833,0.0,0.9058119,0.9935191,0.947968,0.98824936,0.97304213,0.99999994,0.96683264,0.97774684,0.9840744,0.93476874,0.98800206,0.919186,0.9821375,0.98267126,0.9861847,0.9706596,0.98158383,0.8886113,0.98464036,0.97775114,0.97003907,0.98109466,0.9868697,0.9832271,0.98176605,0.94060415,0.98461044,0.95576835,0.9831809,0.96722263,0.97404313,0.98791456,0.9391328,0.98093086,0.96304417,0.946884,0.98182535,0.9907024,0.0,0.98260504,0.9878575,0.0,0.7391758,0.9699676,0.9844564,0.9618832,0.9868004,0.97392976,0.99101126,0.9743297,0.97701705,0.9500127,0.9854635,0.9664662,0.95988345,0.9800611,0.98626685,0.9904209,0.9572122,0.9918622,0.9864334,0.83493865,0.9665613,0.9652741,0.97662246,0.93652666,0.9820618,0.88383615,0.98196584,0.9855862,0.9856429,0.94790006,0.9889227,0.95557666
Anlong_Ming,0.9858384,0.98436856,0.98867613,0.95661116,0.98290396,0.97426677,0.9793662,0.9848232,0.9810387,0.99291503,0.9789901,0.9748212,0.98215616,0.95825684,0.94873047,0.9763763,0.9911239,0.97545356,0.98011583,0.0,0.9819197,0.985842,0.9718257,0.9863605,0.9501898,0.99228823,0.97908723,0.9671538,0.94452596,0.9881618,0.9790356,0.9810524,0.9880941,0.99156845,0.9915369,0.9920303,0.9875331,0.9878637,0.97659075,0.98577476,0.9279479,0.9723103,0.9850253,0.972806,0.97161394,0.9733446,0.9874797,0.9937373,0.9783411,0.0,0.9776362,0.0,0.9259349,0.9787394,0.9542506,0.9837507,0.99390936,0.96683264,1.0,0.98588234,0.9789746,0.96518743,0.98543906,0.93250275,0.9838897,0.9798317,0.987903,0.97158027,0.989295,0.90289146,0.98099804,0.98585784,0.9758861,0.9765246,0.9875816,0.9871351,0.9899551,0.9635917,0.987115,0.9773663,0.9654684,0.98627126,0.98113847,0.977736,0.98739886,0.9887581,0.96712667,0.94234145,0.9898188,0.974594,0.0,0.9858382,0.98023456,0.0,0.74808383,0.9829781,0.9824934,0.98604393,0.9870592,0.98747724,0.982056,0.9653853,0.9821736,0.9811628,0.984218,0.9891683,0.98182976,0.9853147,0.9791615,0.9795034,0.99093395,0.98252666,0.98713535,0.8635298,0.99340963,0.98022306,0.9819814,0.94679236,0.9853513,0.8995626,0.9784614,0.9811932,0.984858,0.9649849,0.98772496,0.9757716
Bai_Wang_0001,0.99050766,0.98350406,0.99474156,0.9694555,0.9870984,0.9847363,0.98836434,0.9897391,0.99118364,0.992187,0.98952734,0.9906924,0.98150957,0.95010614,0.94354,0.99009717,0.9952927,0.98369914,0.992944,0.0,0.9917948,0.979951,0.9825876,0.983472,0.9615612,0.978057,0.96950364,0.96955216,0.9322504,0.9889482,0.9880613,0.9908031,0.99922824,0.99320316,0.9926951,0.99638635,0.9939479,0.9920313,0.99058366,0.985965,0.92921126,0.976031,0.9945748,0.9818275,0.9816102,0.9832232,0.982991,0.9935142,0.9915797,0.0,0.9874185,0.0,0.91858757,0.9905057,0.95975864,0.99036765,0.98594975,0.97774684,0.98588234,0.99999994,0.98289764,0.93845296,0.9932641,0.93332285,0.99101704,0.9883803,0.9950465,0.96920884,0.9943313,0.87782395,0.9927081,0.99569476,0.9682094,0.9848493,0.9948108,0.99067914,0.9875127,0.9447682,0.98903847,0.9779712,0.97967464,0.98448306,0.9915446,0.99024963,0.9674364,0.9912827,0.98115927,0.9468467,0.99662185,0.9840783,0.0,0.9902787,0.9917841,0.0,0.7809378,0.9929038,0.98946846,0.9915893,0.993847,0.98775506,0.99308884,0.9765681,0.99479926,0.97323275,0.9930776,0.9890715,0.9900378,0.99381185,0.99030447,0.9868547,0.9874445,0.99191266,0.9932281,0.8390303,0.9865341,0.99273205,0.9881338,0.94614685,0.98945534,0.9119834,0.98714095,0.99018395,0.9913492,0.9518016,0.9941765,0.9746337
Hui_Gao_0001,0.9869491,0.9793341,0.98116124,0.9893897,0.96278703,0.99124897,0.9930462,0.98049843,0.98984325,0.9835216,0.9855503,0.9878648,0.96507514,0.95546156,0.93321097,0.9867177,0.98239267,0.9931757,0.9839835,0.0,0.9682547,0.97407186,0.9868113,0.98003453,0.9544826,0.9671134,0.96359205,0.95983744,0.9365854,0.9823204,0.9921659,0.9941904,0.9822342,0.9873421,0.9772879,0.98335457,0.98432726,0.97907674,0.987896,0.97675645,0.92973506,0.97039586,0.986241,0.959664,0.9881295,0.9940595,0.9801988,0.9853413,0.9842669,0.0,0.98116314,0.0,0.92149335,0.9902674,0.95538914,0.98961234,0.9811057,0.9840744,0.9789746,0.98289764,1.0,0.9475343,0.98875976,0.9238868,0.98392856,0.9850515,0.98982763,0.9656734,0.9852406,0.8937706,0.99137914,0.9813807,0.9720114,0.98109376,0.9896575,0.9884598,0.98682076,0.94806325,0.9940504,0.9652083,0.9822253,0.9753851,0.97850585,0.9895191,0.95367527,0.98280406,0.96367884,0.9525342,0.9860598,0.9934096,0.0,0.9817411,0.9895746,0.0,0.74324095,0.9782461,0.9853525,0.9695531,0.98860455,0.98190415,0.9902793,0.9751813,0.98441106,0.9720942,0.98529524,0.9731803,0.9682224,0.9829345,0.98518175,0.9967185,0.97038645,0.99270153,0.98601544,0.8406542,0.97477853,0.97009325,0.9772397,0.9455466,0.98068833,0.88551885,0.98230195,0.98845136,0.9906986,0.94773567,0.98903275,0.9603976
Fangchun_Yang,0.9511372,0.9580802,0.9456483,0.93605745,0.92474246,0.9401846,0.9461706,0.95219994,0.94010794,0.955593,0.93861234,0.92983127,0.94230074,0.9169271,0.9164634,0.9391791,0.9482394,0.9436418,0.9331785,0.0,0.92924535,0.93963474,0.9391333,0.9601197,0.92578346,0.9575728,0.9487917,0.9381297,0.9128625,0.95263374,0.94318885,0.9389622,0.9397811,0.9537751,0.9457986,0.9490724,0.9497197,0.93999904,0.93885404,0.95122206,0.89090276,0.9307951,0.94057393,0.9340738,0.9414324,0.9434254,0.95278656,0.9511974,0.92914265,0.0,0.94291806,0.0,0.8956803,0.94095504,0.9020901,0.9444022,0.954967,0.93476874,0.96518743,0.93845296,0.9475343,1.0000001,0.95009613,0.9004634,0.9470215,0.9418075,0.94925714,0.94025177,0.9490489,0.92055786,0.9399879,0.9349967,0.94521093,0.92582077,0.9449539,0.94621575,0.95937437,0.9444879,0.95109457,0.93653303,0.92888045,0.9481002,0.93699026,0.9349062,0.95936626,0.9539493,0.9288958,0.9092045,0.9478361,0.9419216,0.0,0.95280147,0.94145644,0.0,0.6569578,0.93557847,0.9406975,0.93807447,0.94525504,0.94543886,0.9417945,0.9404398,0.9369099,0.94540405,0.94755787,0.95380104,0.9274306,0.9365634,0.941342,0.9461705,0.94691795,0.9452807,0.94595313,0.8714155,0.95534694,0.9281294,0.94482493,0.9227213,0.953965,0.8607397,0.94293714,0.9448365,0.9397471,0.92905533,0.9484808,0.9444604
Dongliang_Xie,0.9959388,0.9879501,0.99032915,0.97926486,0.9793949,0.99190044,0.99529815,0.99056613,0.99382573,0.9919234,0.9938506,0.9946251,0.974576,0.95675933,0.9429579,0.994761,0.9929123,0.99286616,0.9932859,0.0,0.9802699,0.9761282,0.9915388,0.9891311,0.9686423,0.9764175,0.9704485,0.9732596,0.9338825,0.9875453,0.9927008,0.99386996,0.99206406,0.99421775,0.9887874,0.99273705,0.9939132,0.9897279,0.99525034,0.98616916,0.9299347,0.98232496,0.99578345,0.97823864,0.9887243,0.99214345,0.98593307,0.99046135,0.9893203,0.0,0.9906368,0.0,0.9225099,0.99635446,0.95401454,0.995191,0.9850876,0.98800206,0.98543906,0.9932641,0.98875976,0.95009613,1.0000001,0.9292067,0.9931832,0.99390775,0.9973511,0.9719518,0.99443567,0.8911908,0.9945022,0.98946804,0.9770708,0.9883518,0.99721676,0.99161667,0.9934244,0.95455277,0.9916823,0.9771118,0.98824453,0.9828237,0.98971194,0.99475276,0.96317935,0.9914031,0.9787583,0.95087063,0.99562997,0.99227166,0.0,0.9911904,0.99623156,0.0,0.76463175,0.9848287,0.99365187,0.98173106,0.997131,0.9879817,0.9965492,0.9855443,0.9904634,0.9714892,0.99712795,0.9868816,0.9805063,0.9927596,0.9934473,0.99375105,0.98167944,0.9970039,0.9954236,0.8460501,0.98686343,0.98160887,0.98744005,0.9540187,0.9907677,0.905877,0.98783565,0.9961283,0.9935999,0.95701283,0.9957099,0.97166765
Xiangwu_Meng,0.91904294,0.9272487,0.92690015,0.90524423,0.9226089,0.9301948,0.9260286,0.9442982,0.9319839,0.9333808,0.92759675,0.9226751,0.9205513,0.9278972,0.89662045,0.9236176,0.9377583,0.9235496,0.92822015,0.0,0.9178946,0.9414896,0.9064566,0.92052555,0.9085798,0.92733085,0.9263295,0.91153485,0.89937305,0.93838346,0.9346823,0.9219551,0.93204427,0.9373887,0.92483306,0.9394171,0.93860716,0.931392,0.92143077,0.9319587,0.88273424,0.9180829,0.9289901,0.90491325,0.9143081,0.92182887,0.9249743,0.9355217,0.9173956,0.0,0.9244658,0.0,0.8982887,0.9302565,0.9310137,0.92814964,0.93529344,0.919186,0.93250275,0.93332285,0.9238868,0.9004634,0.9292067,1.0,0.9365034,0.9146793,0.9339924,0.9213475,0.93308234,0.8379566,0.9273019,0.94120276,0.906644,0.91314876,0.93140244,0.9397773,0.9323526,0.9127976,0.93704003,0.9142023,0.91109246,0.9300486,0.9238795,0.923489,0.914943,0.94169223,0.9164288,0.89576924,0.9343307,0.9217161,0.0,0.943542,0.927467,0.0,0.6799153,0.9437938,0.92352945,0.9199922,0.9298307,0.9420833,0.93654716,0.9130913,0.9339469,0.91934377,0.9231405,0.92767394,0.91994584,0.93041384,0.92624795,0.9272519,0.9208425,0.93237126,0.93219346,0.7824131,0.92366785,0.9135676,0.92980087,0.89449024,0.94491524,0.83081865,0.9328645,0.918204,0.9345438,0.9479134,0.940606,0.94260657
Jingling_Zhao,0.9908302,0.98818433,0.991885,0.97371924,0.98007655,0.9866153,0.9902698,0.99349356,0.9941859,0.99370515,0.9924495,0.9901396,0.97284126,0.96134627,0.94134223,0.9914621,0.9922706,0.98679554,0.99227345,0.0,0.98179317,0.9783021,0.98446834,0.9843576,0.964954,0.9770335,0.97100437,0.9682112,0.9378009,0.9902878,0.98978794,0.9899201,0.99052536,0.99369097,0.98505425,0.99108946,0.9965142,0.99138534,0.99067974,0.9922743,0.9323133,0.9815589,0.9934372,0.9769628,0.98169017,0.98559225,0.98374635,0.9915354,0.98760283,0.0,0.99215275,0.0,0.92036366,0.99161017,0.96130204,0.9939177,0.983706,0.9821375,0.9838897,0.99101704,0.98392856,0.9470215,0.9931832,0.9365034,1.0000001,0.98762643,0.9944204,0.976534,0.9953841,0.8971075,0.9909555,0.9896511,0.98043334,0.97976935,0.9948345,0.98884314,0.9900802,0.9536598,0.9892,0.976646,0.9832759,0.98930013,0.9921206,0.99047285,0.9610666,0.99324477,0.98128724,0.95487845,0.9951448,0.9861901,0.0,0.99443334,0.9930241,0.0,0.7513603,0.9881009,0.9881656,0.9835328,0.9937817,0.987272,0.9928759,0.9770839,0.98473513,0.9749814,0.99322855,0.9865079,0.98277867,0.9925541,0.9908666,0.9899193,0.9757334,0.99324614,0.99539006,0.8521365,0.984928,0.9814842,0.99221015,0.9519642,0.99192977,0.90418303,0.9860513,0.99053025,0.9925454,0.962001,0.9957489,0.9705595
Pengrui_Duan,0.9952757,0.9829062,0.98605514,0.97782147,0.97267914,0.9853829,0.9918725,0.98380697,0.98832273,0.9877437,0.9916879,0.99114275,0.9646172,0.9442691,0.9332242,0.9918475,0.9863363,0.98861456,0.9907895,0.0,0.9754561,0.96904665,0.99045426,0.9827516,0.9605992,0.97273916,0.96042085,0.97533023,0.9221468,0.9808852,0.98678654,0.9896915,0.988031,0.99016523,0.98563135,0.98545754,0.98819685,0.9848937,0.99369264,0.9802464,0.91769534,0.9755478,0.99176157,0.97610676,0.9841647,0.98750186,0.98066545,0.9852112,0.98502135,0.0,0.9881108,0.0,0.91355145,0.9912262,0.9462752,0.9912944,0.978386,0.98267126,0.9798317,0.9883803,0.9850515,0.9418075,0.99390775,0.9146793,0.98762643,1.0000001,0.99285,0.96466464,0.99105287,0.88634133,0.9890529,0.9831141,0.97580814,0.986187,0.99278474,0.9855864,0.9871242,0.9493022,0.9861311,0.9684129,0.98943686,0.97736686,0.9845041,0.9927466,0.95591456,0.9866309,0.9760595,0.94990593,0.9902533,0.9878639,0.0,0.98501503,0.9935453,0.0,0.7607729,0.9790673,0.9916564,0.9793023,0.99277556,0.9842394,0.9912505,0.9812321,0.9842,0.9707458,0.9940641,0.9801445,0.97282124,0.98892367,0.98946553,0.98966795,0.97903836,0.99209815,0.99160206,0.8444281,0.9869846,0.9798303,0.97993094,0.95858,0.9844768,0.89988524,0.98083156,0.99461526,0.9885022,0.9449693,0.98829544,0.9623724
Wendong_Wang,0.9958586,0.9898312,0.9929931,0.97899467,0.9827162,0.99040645,0.99428344,0.9921541,0.99531126,0.99435556,0.9944075,0.99420524,0.9770318,0.95653653,0.94416034,0.9951025,0.99524033,0.991238,0.99389404,0.0,0.98380387,0.9822036,0.98901665,0.98779273,0.9673866,0.9808207,0.972704,0.9743669,0.93427753,0.9897283,0.9930761,0.99547625,0.9942208,0.9953021,0.9906984,0.9943265,0.99618316,0.99291956,0.9951338,0.9883108,0.92998767,0.9823509,0.99710596,0.9810506,0.9877352,0.9914812,0.98587704,0.994344,0.9905515,0.0,0.99136525,0.0,0.92314315,0.99534035,0.9601971,0.99584544,0.9883535,0.9861847,0.987903,0.9950465,0.98982763,0.94925714,0.9973511,0.9339924,0.9944204,0.99285,1.0000001,0.9741481,0.99655706,0.8934182,0.9946787,0.99335545,0.97770727,0.9870502,0.99754906,0.99440753,0.9924879,0.9534747,0.99313533,0.9772388,0.9865308,0.98625076,0.99148834,0.9947927,0.967278,0.9938867,0.9819349,0.95511925,0.9975099,0.990835,0.0,0.99291164,0.99680865,0.0,0.76711875,0.9891137,0.9939604,0.9853675,0.9968946,0.9912586,0.9964613,0.98121965,0.9922899,0.97534996,0.99688256,0.9888886,0.9836532,0.995355,0.9939133,0.9942113,0.9833636,0.99644107,0.9966056,0.8473877,0.98843765,0.9852708,0.98954,0.9588563,0.99171877,0.9089449,0.9873002,0.9946009,0.994987,0.9598888,0.996716,0.9725113
